"","GENE","POS_HG19","POS","TISS","FULL_TISS","TISS_STATE","STATUS"
"6946","ZNF711","84498996",85243990,"MU","muscle","inactive","variable"
"6947","ZNF711","84498996",85243990,"SF","subcutaneous_fat","inactive","variable"
"6948","ZNF711","84498996",85243990,"OM","omentum","inactive","variable"
"6949","ZNF711","84498996",85243990,"ST","stomach","inactive","variable"
"6950","ZNF711","84498996",85243990,"HA","hair","inactive","variable"
"6951","ZNF711","84498996",85243990,"HE","heart","inactive","variable"
"6952","ZNF711","84498996",85243990,"PA","pancreas","inactive","variable"
"6953","ZNF711","84498996",85243990,"AD","adrenal","inactive","variable"
"6954","ZNF711","84498996",85243990,"SL","spleen","inactive","variable"
"6955","ZNF711","84498996",85243990,"LU","lung","inactive","variable"
"6956","ZNF711","84498996",85243990,"LI","liver","inactive","variable"
"6957","ZNF711","84498996",85243990,"PC","brain_prefrontal_cortex","inactive","variable"
"6958","ZNF711","84498996",85243990,"BR","brain","inactive","variable"
"6959","ZNF711","84498996",85243990,"B1","brain10","inactive","variable"
"6960","ZNF711","84498996",85243990,"B2","brain20","inactive","variable"
"6961","ZNF711","84498996",85243990,"B7","brain7","inactive","variable"
"6962","ZNF711","84498996",85243990,"WB","whole_blood","inactive","variable"
"6963","ZNF711","84498996",85243990,"PM","PBMC","inactive","variable"
"6964","ZNF711","84498996",85243990,"CB","cord_blood","inactive","variable"
"6965","ZNF711","84498996",85243990,"BS","blood_spot","uncalled","variable"
"6966","ZNF711","84498996",85243990,"KT","kidney_tubule","inactive","variable"
"6967","ZNF711","84499770",85244764,"PB","peripheral_blood_leukocytes","inactive","variable"
"6968","ZNF711","84499770",85244764,"BU","buccal","inactive","variable"
"6969","ZNF711","84499770",85244764,"BC","buffy_coat","inactive","variable"
"6970","ZNF711","84499770",85244764,"BL","blood","inactive","variable"
"6971","ZNF711","84499770",85244764,"SA","saliva","inactive","variable"
"6972","ZNF711","84499770",85244764,"KI","kidney","inactive","variable"
"6973","ZNF711","84499770",85244764,"MU","muscle","inactive","variable"
"6974","ZNF711","84499770",85244764,"SF","subcutaneous_fat","inactive","variable"
"6975","ZNF711","84499770",85244764,"OM","omentum","uncalled","variable"
"6976","ZNF711","84499770",85244764,"ST","stomach","inactive","variable"
"6977","ZNF711","84499770",85244764,"HA","hair","inactive","variable"
"6978","ZNF711","84499770",85244764,"HE","heart","inactive","variable"
"6979","ZNF711","84499770",85244764,"PA","pancreas","uncalled","variable"
"6980","ZNF711","84499770",85244764,"AD","adrenal","inactive","variable"
"6981","ZNF711","84499770",85244764,"SL","spleen","inactive","variable"
"6982","ZNF711","84499770",85244764,"LU","lung","inactive","variable"
"6983","ZNF711","84499770",85244764,"LI","liver","uncalled","variable"
"6984","ZNF711","84499770",85244764,"PC","brain_prefrontal_cortex","inactive","variable"
"6985","ZNF711","84499770",85244764,"BR","brain","inactive","variable"
"6986","ZNF711","84499770",85244764,"B1","brain10","inactive","variable"
"6987","ZNF711","84499770",85244764,"B2","brain20","inactive","variable"
"6988","ZNF711","84499770",85244764,"B7","brain7","inactive","variable"
"6989","ZNF711","84499770",85244764,"WB","whole_blood","inactive","variable"
"6990","ZNF711","84499770",85244764,"PM","PBMC","inactive","variable"
"6991","ZNF711","84499770",85244764,"CB","cord_blood","inactive","variable"
"6992","ZNF711","84499770",85244764,"BS","blood_spot","inactive","variable"
"6993","ZNF711","84499770",85244764,"KT","kidney_tubule","inactive","variable"
"6994","DACH2","85403454",86148450,"PB","peripheral_blood_leukocytes","inactive","inactive"
"6995","DACH2","85403454",86148450,"BU","buccal","inactive","inactive"
"6996","DACH2","85403454",86148450,"BC","buffy_coat","inactive","inactive"
"6997","DACH2","85403454",86148450,"BL","blood","inactive","inactive"
"6998","DACH2","85403454",86148450,"SA","saliva","inactive","inactive"
"6999","DACH2","85403454",86148450,"KI","kidney","inactive","inactive"
"7000","DACH2","85403454",86148450,"MU","muscle","inactive","inactive"
"7001","DACH2","85403454",86148450,"SF","subcutaneous_fat","inactive","inactive"
"7002","DACH2","85403454",86148450,"OM","omentum","inactive","inactive"
"7003","DACH2","85403454",86148450,"ST","stomach","inactive","inactive"
"7004","DACH2","85403454",86148450,"HA","hair","inactive","inactive"
"7005","DACH2","85403454",86148450,"HE","heart","inactive","inactive"
"7006","DACH2","85403454",86148450,"PA","pancreas","inactive","inactive"
"7007","DACH2","85403454",86148450,"AD","adrenal","inactive","inactive"
"7008","DACH2","85403454",86148450,"SL","spleen","inactive","inactive"
"7009","DACH2","85403454",86148450,"LU","lung","inactive","inactive"
"7010","DACH2","85403454",86148450,"LI","liver","inactive","inactive"
"7011","DACH2","85403454",86148450,"PC","brain_prefrontal_cortex","inactive","inactive"
"7012","DACH2","85403454",86148450,"BR","brain","inactive","inactive"
"7013","DACH2","85403454",86148450,"B1","brain10","inactive","inactive"
"7014","DACH2","85403454",86148450,"B2","brain20","inactive","inactive"
"7015","DACH2","85403454",86148450,"B7","brain7","inactive","inactive"
"7016","DACH2","85403454",86148450,"WB","whole_blood","inactive","inactive"
"7017","DACH2","85403454",86148450,"PM","PBMC","inactive","inactive"
"7018","DACH2","85403454",86148450,"CB","cord_blood","inactive","inactive"
"7019","DACH2","85403454",86148450,"BS","blood_spot","inactive","inactive"
"7020","DACH2","85403454",86148450,"KT","kidney_tubule","inactive","inactive"
"7021","PABPC5","90689596",91434597,"PB","peripheral_blood_leukocytes","variable","variable"
"7022","PABPC5","90689596",91434597,"BU","buccal","variable","variable"
"7023","PABPC5","90689596",91434597,"BC","buffy_coat","variable","variable"
"7024","PABPC5","90689596",91434597,"BL","blood","variable","variable"
"7025","PABPC5","90689596",91434597,"SA","saliva","variable","variable"
"7026","PABPC5","90689596",91434597,"KI","kidney","escape","variable"
"7027","PABPC5","90689596",91434597,"MU","muscle","escape","variable"
"7028","PABPC5","90689596",91434597,"SF","subcutaneous_fat","escape","variable"
"7029","PABPC5","90689596",91434597,"OM","omentum","escape","variable"
"7030","PABPC5","90689596",91434597,"ST","stomach","escape","variable"
"7031","PABPC5","90689596",91434597,"HA","hair","uncalled","variable"
"7032","PABPC5","90689596",91434597,"HE","heart","uncalled","variable"
"7033","PABPC5","90689596",91434597,"PA","pancreas","escape","variable"
"7034","PABPC5","90689596",91434597,"AD","adrenal","uncalled","variable"
"7035","PABPC5","90689596",91434597,"SL","spleen","escape","variable"
"7036","PABPC5","90689596",91434597,"LU","lung","escape","variable"
"7037","PABPC5","90689596",91434597,"LI","liver","escape","variable"
"7038","PABPC5","90689596",91434597,"PC","brain_prefrontal_cortex","escape","variable"
"7039","PABPC5","90689596",91434597,"BR","brain","escape","variable"
"7040","PABPC5","90689596",91434597,"B1","brain10","escape","variable"
"7041","PABPC5","90689596",91434597,"B2","brain20","uncalled","variable"
"7042","PABPC5","90689596",91434597,"B7","brain7","escape","variable"
"7043","PABPC5","90689596",91434597,"WB","whole_blood","variable","variable"
"7044","PABPC5","90689596",91434597,"PM","PBMC","variable","variable"
"7045","PABPC5","90689596",91434597,"CB","cord_blood","variable","variable"
"7046","PABPC5","90689596",91434597,"BS","blood_spot","uncalled","variable"
"7047","PABPC5","90689596",91434597,"KT","kidney_tubule","variable","variable"
"7048","PCDH11X","91034259",91779260,"PB","peripheral_blood_leukocytes","escape","escape"
"7049","PCDH11X","91034259",91779260,"BU","buccal","escape","escape"
"7050","PCDH11X","91034259",91779260,"BC","buffy_coat","escape","escape"
"7051","PCDH11X","91034259",91779260,"BL","blood","escape","escape"
"7052","PCDH11X","91034259",91779260,"SA","saliva","escape","escape"
"7053","PCDH11X","91034259",91779260,"KI","kidney","escape","escape"
"7054","PCDH11X","91034259",91779260,"MU","muscle","escape","escape"
"7055","PCDH11X","91034259",91779260,"SF","subcutaneous_fat","escape","escape"
"7056","PCDH11X","91034259",91779260,"OM","omentum","escape","escape"
"7057","PCDH11X","91034259",91779260,"ST","stomach","escape","escape"
"7058","PCDH11X","91034259",91779260,"HA","hair","escape","escape"
"7059","PCDH11X","91034259",91779260,"HE","heart","escape","escape"
"7060","PCDH11X","91034259",91779260,"PA","pancreas","escape","escape"
"7061","PCDH11X","91034259",91779260,"AD","adrenal","escape","escape"
"7062","PCDH11X","91034259",91779260,"SL","spleen","escape","escape"
"7063","PCDH11X","91034259",91779260,"LU","lung","escape","escape"
"7064","PCDH11X","91034259",91779260,"LI","liver","escape","escape"
"7065","PCDH11X","91034259",91779260,"PC","brain_prefrontal_cortex","escape","escape"
"7066","PCDH11X","91034259",91779260,"BR","brain","escape","escape"
"7067","PCDH11X","91034259",91779260,"B1","brain10","escape","escape"
"7068","PCDH11X","91034259",91779260,"B2","brain20","escape","escape"
"7069","PCDH11X","91034259",91779260,"B7","brain7","escape","escape"
"7070","PCDH11X","91034259",91779260,"WB","whole_blood","escape","escape"
"7071","PCDH11X","91034259",91779260,"PM","PBMC","escape","escape"
"7072","PCDH11X","91034259",91779260,"CB","cord_blood","escape","escape"
"7073","PCDH11X","91034259",91779260,"BS","blood_spot","escape","escape"
"7074","PCDH11X","91034259",91779260,"KT","kidney_tubule","escape","escape"
"7075","NAP1L3","92928681",93673682,"PB","peripheral_blood_leukocytes","escape","escape"
"7076","NAP1L3","92928681",93673682,"BU","buccal","escape","escape"
"7077","NAP1L3","92928681",93673682,"BC","buffy_coat","escape","escape"
"7078","NAP1L3","92928681",93673682,"BL","blood","escape","escape"
"7079","NAP1L3","92928681",93673682,"SA","saliva","escape","escape"
"7080","NAP1L3","92928681",93673682,"KI","kidney","escape","escape"
"7081","NAP1L3","92928681",93673682,"MU","muscle","escape","escape"
"7082","NAP1L3","92928681",93673682,"SF","subcutaneous_fat","escape","escape"
"7083","NAP1L3","92928681",93673682,"OM","omentum","escape","escape"
"7084","NAP1L3","92928681",93673682,"ST","stomach","escape","escape"
"7085","NAP1L3","92928681",93673682,"HA","hair","escape","escape"
"7086","NAP1L3","92928681",93673682,"HE","heart","escape","escape"
"7087","NAP1L3","92928681",93673682,"PA","pancreas","escape","escape"
"7088","NAP1L3","92928681",93673682,"AD","adrenal","escape","escape"
"7089","NAP1L3","92928681",93673682,"SL","spleen","escape","escape"
"7090","NAP1L3","92928681",93673682,"LU","lung","escape","escape"
"7091","NAP1L3","92928681",93673682,"LI","liver","escape","escape"
"7092","NAP1L3","92928681",93673682,"PC","brain_prefrontal_cortex","escape","escape"
"7093","NAP1L3","92928681",93673682,"BR","brain","escape","escape"
"7094","NAP1L3","92928681",93673682,"B1","brain10","escape","escape"
"7095","NAP1L3","92928681",93673682,"B2","brain20","escape","escape"
"7096","NAP1L3","92928681",93673682,"B7","brain7","escape","escape"
"7097","NAP1L3","92928681",93673682,"WB","whole_blood","escape","escape"
"7098","NAP1L3","92928681",93673682,"PM","PBMC","escape","escape"
"7099","NAP1L3","92928681",93673682,"CB","cord_blood","escape","escape"
"7100","NAP1L3","92928681",93673682,"BS","blood_spot","escape","escape"
"7101","NAP1L3","92928681",93673682,"KT","kidney_tubule","escape","escape"
"7102","PCDH19","99665270",100410272,"PB","peripheral_blood_leukocytes","inactive","inactive"
"7103","PCDH19","99665270",100410272,"BU","buccal","inactive","inactive"
"7104","PCDH19","99665270",100410272,"BC","buffy_coat","inactive","inactive"
"7105","PCDH19","99665270",100410272,"BL","blood","inactive","inactive"
"7106","PCDH19","99665270",100410272,"SA","saliva","inactive","inactive"
"7107","PCDH19","99665270",100410272,"KI","kidney","inactive","inactive"
"7108","PCDH19","99665270",100410272,"MU","muscle","inactive","inactive"
"7109","PCDH19","99665270",100410272,"SF","subcutaneous_fat","inactive","inactive"
"7110","PCDH19","99665270",100410272,"OM","omentum","inactive","inactive"
"7111","PCDH19","99665270",100410272,"ST","stomach","inactive","inactive"
"7112","PCDH19","99665270",100410272,"HA","hair","inactive","inactive"
"7113","PCDH19","99665270",100410272,"HE","heart","inactive","inactive"
"7114","PCDH19","99665270",100410272,"PA","pancreas","inactive","inactive"
"7115","PCDH19","99665270",100410272,"AD","adrenal","inactive","inactive"
"7116","PCDH19","99665270",100410272,"SL","spleen","inactive","inactive"
"7117","PCDH19","99665270",100410272,"LU","lung","inactive","inactive"
"7118","PCDH19","99665270",100410272,"LI","liver","inactive","inactive"
"7119","PCDH19","99665270",100410272,"PC","brain_prefrontal_cortex","inactive","inactive"
"7120","PCDH19","99665270",100410272,"BR","brain","inactive","inactive"
"7121","PCDH19","99665270",100410272,"B1","brain10","inactive","inactive"
"7122","PCDH19","99665270",100410272,"B2","brain20","inactive","inactive"
"7123","PCDH19","99665270",100410272,"B7","brain7","inactive","inactive"
"7124","PCDH19","99665270",100410272,"WB","whole_blood","inactive","inactive"
"7125","PCDH19","99665270",100410272,"PM","PBMC","inactive","inactive"
"7126","PCDH19","99665270",100410272,"CB","cord_blood","inactive","inactive"
"7127","PCDH19","99665270",100410272,"BS","blood_spot","inactive","inactive"
"7128","PCDH19","99665270",100410272,"KT","kidney_tubule","inactive","inactive"
"7129","TSPAN6","99891793",100636796,"PB","peripheral_blood_leukocytes","uncalled","variable"
"7130","TSPAN6","99891793",100636796,"BU","buccal","uncalled","variable"
"7131","TSPAN6","99891793",100636796,"BC","buffy_coat","uncalled","variable"
"7132","TSPAN6","99891793",100636796,"BL","blood","variable","variable"
"7133","TSPAN6","99891793",100636796,"SA","saliva","uncalled","variable"
"7134","TSPAN6","99891793",100636796,"KI","kidney","uncalled","variable"
"7135","TSPAN6","99891793",100636796,"MU","muscle","inactive","variable"
"7136","TSPAN6","99891793",100636796,"SF","subcutaneous_fat","inactive","variable"
"7137","TSPAN6","99891793",100636796,"OM","omentum","uncalled","variable"
"7138","TSPAN6","99891793",100636796,"ST","stomach","inactive","variable"
"7139","TSPAN6","99891793",100636796,"HA","hair","inactive","variable"
"7140","TSPAN6","99891793",100636796,"HE","heart","inactive","variable"
"7141","TSPAN6","99891793",100636796,"PA","pancreas","uncalled","variable"
"7142","TSPAN6","99891793",100636796,"AD","adrenal","inactive","variable"
"7143","TSPAN6","99891793",100636796,"SL","spleen","inactive","variable"
"7144","TSPAN6","99891793",100636796,"LU","lung","uncalled","variable"
"7145","TSPAN6","99891793",100636796,"LI","liver","uncalled","variable"
"7146","TSPAN6","99891793",100636796,"PC","brain_prefrontal_cortex","inactive","variable"
"7147","TSPAN6","99891793",100636796,"BR","brain","inactive","variable"
"7148","TSPAN6","99891793",100636796,"B1","brain10","inactive","variable"
"7149","TSPAN6","99891793",100636796,"B2","brain20","inactive","variable"
"7150","TSPAN6","99891793",100636796,"B7","brain7","inactive","variable"
"7151","TSPAN6","99891793",100636796,"WB","whole_blood","uncalled","variable"
"7152","TSPAN6","99891793",100636796,"PM","PBMC","uncalled","variable"
"7153","TSPAN6","99891793",100636796,"CB","cord_blood","inactive","variable"
"7154","TSPAN6","99891793",100636796,"BS","blood_spot","inactive","variable"
"7155","TSPAN6","99891793",100636796,"KT","kidney_tubule","inactive","variable"
"7156","SYTL4","99986521",100731533,"PB","peripheral_blood_leukocytes","inactive","inactive"
"7157","SYTL4","99986521",100731533,"BU","buccal","inactive","inactive"
"7158","SYTL4","99986521",100731533,"BC","buffy_coat","inactive","inactive"
"7159","SYTL4","99986521",100731533,"BL","blood","inactive","inactive"
"7160","SYTL4","99986521",100731533,"SA","saliva","inactive","inactive"
"7161","SYTL4","99986521",100731533,"KI","kidney","inactive","inactive"
"7162","SYTL4","99986521",100731533,"MU","muscle","inactive","inactive"
"7163","SYTL4","99986521",100731533,"SF","subcutaneous_fat","inactive","inactive"
"7164","SYTL4","99986521",100731533,"OM","omentum","inactive","inactive"
"7165","SYTL4","99986521",100731533,"ST","stomach","inactive","inactive"
"7166","SYTL4","99986521",100731533,"HA","hair","inactive","inactive"
"7167","SYTL4","99986521",100731533,"HE","heart","inactive","inactive"
"7168","SYTL4","99986521",100731533,"PA","pancreas","inactive","inactive"
